G96-1(9.6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值,
1,峰1,8.317,363651,34.05,10390,BV,,,找到,Q20 C02 ,,363651,,,7.733,9.408,7.733,11.325,1.07E-01,-5.97E-01,40.34,,3.64E+05,,,,,201,,,,100.5,0,78,,,45939,,7.984,1,,,,,,,,,,,,,,,,,,,,,,,,34.048,,,,,,,,,,,,,,,,,,,100,,
2,峰2,10.169,376864,35.28,8237,VB,,,找到,Q20 C02 ,,376864,,,9.408,11.325,7.733,11.325,1.07E-01,-5.97E-01,31.98,,3.77E+05,,,,,230,,,,115,78,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,35.285,,,,,,,,,,,,,,,,,,,100,,
3,峰3,15.62,327550,30.67,7126,BB,,,找到,Q20 C02 ,,327550,,,14.908,16.992,14.908,16.992,3.42E-01,-4.97E+00,27.67,,3.28E+05,,,,,250,,,,125,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,30.668,,,,,,,,,,,,,,,,,,,100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G147-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值,
1,峰1,8.336,646458,45.09,18078,BV,,,找到,Q20 C02 ,,646458,,,7.7,9.425,7.7,11.558,6.79E-02,-2.05E-01,51.53,,6.47E+05,,,,,207,,,,103.5,0,342,,,45939,,7.984,1,,,,,,,,,,,,,,,,,,,,,,,,45.091,,,,,,,,,,,,,,,,,,,100,,
2,峰2,10.208,752010,52.45,15687,VB,,,找到,Q20 C02 ,,752010,,,9.425,11.558,7.7,11.558,6.79E-02,-2.05E-01,44.71,,7.52E+05,,,,,256,,,,128,342,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,52.453,,,,,,,,,,,,,,,,,,,100,,
3,峰3,15.533,35212,2.46,1320,BB,,,找到,I08 Q20 C02 ,,35212,,,15.033,15.992,15.033,15.992,1.03E+00,-1.54E+01,3.76,,3.52E+04,,,,,115,,,,57.5,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,2.456,,,,,,,,,,,,,,,,,,,100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值,
2,峰1,8.376,664550,37.2,17102,VV,,,找到,Q20 C02 ,,664550,,,7.717,9.475,5.967,11.758,2.42E-01,-2.49E+00,43.29,,6.65E+05,,,,,211,,,,105.5,737,951,,,45939,,7.984,1,,,,,,,,,,,,,,,,,,,,,,,,37.205,,,,,,,,,,,,,,,,,,,100,,
3,峰2,10.253,731275,40.94,14564,VB,,,找到,Q20 C02 ,,731275,,,9.475,11.758,5.967,11.758,2.42E-01,-2.49E+00,36.87,,7.31E+05,,,,,274,,,,137,951,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,40.941,,,,,,,,,,,,,,,,,,,100,,
4,峰3,15.713,302142,16.92,6687,BB,,,找到,Q20 C02 ,,302142,,,15,16.992,15,16.992,3.20E-01,-4.67E+00,16.93,,3.02E+05,,,,,239,,,,119.5,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,16.915,,,,,,,,,,,,,,,,,,,100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G395-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值,
1,峰1,8.327,233651,32.15,6535,BV,,,找到,Q20 C02 ,,233651,,,7.733,9.442,7.733,11.225,8.45E-02,-3.77E-01,38.22,,2.34E+05,,,,,205,,,,102.5,0,71,,,45939,,7.984,1,,,,,,,,,,,,,,,,,,,,,,,,32.145,,,,,,,,,,,,,,,,,,,100,,
2,峰2,10.171,192428,26.47,4110,VB,,,找到,Q20 C02 ,,192428,,,9.442,11.225,7.733,11.225,8.45E-02,-3.77E-01,24.04,,1.92E+05,,,,,214,,,,107,71,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,26.474,,,,,,,,,,,,,,,,,,,100,,
3,峰3,15.641,300775,41.38,6452,BB,,,找到,Q20 C02 ,,300775,,,14.933,16.992,14.933,16.992,3.75E-01,-5.54E+00,37.74,,3.01E+05,,,,,247,,,,123.5,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,41.38,,,,,,,,,,,,,,,,,,,100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G290-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值,
2,峰1,8.362,841270,35.37,23107,VV,,,找到,Q20 C02 ,,841270,,,7.75,9.442,5.933,11.725,1.64E-01,-1.22E+00,41.68,,8.41E+05,,,,,203,,,,101.5,170,632,,,45939,,7.984,1,,,,,,,,,,,,,,,,,,,,,,,,35.365,,,,,,,,,,,,,,,,,,,100,,
3,峰2,10.24,878162,36.92,17874,VB,,,找到,Q20 C02 ,,878162,,,9.442,11.725,5.933,11.725,1.64E-01,-1.22E+00,32.24,,8.78E+05,,,,,274,,,,137,632,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,36.916,,,,,,,,,,,,,,,,,,,100,,
4,峰3,15.765,616254,25.91,13907,BB,,,找到,Q20 C02 ,,616254,,,14.942,16.992,14.942,16.992,7.79E-01,-1.15E+01,25.08,,6.16E+05,,,,,246,,,,123,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,25.906,,,,,,,,,,,,,,,,,,,100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值,
1,峰1,8.339,368798,30.94,10556,BV,,,找到,Q20 C02 ,,368798,,,7.733,9.433,7.733,11.325,1.60E-01,-1.02E+00,36.76,,3.69E+05,,,,,204,,,,102,0,88,,,45939,,7.984,1,,,,,,,,,,,,,,,,,,,,,,,,30.936,,,,,,,,,,,,,,,,,,,100,,
2,峰2,10.192,351040,29.45,7694,VB,,,找到,Q20 C02 ,,351040,,,9.433,11.325,7.733,11.325,1.60E-01,-1.02E+00,26.79,,3.51E+05,,,,,227,,,,113.5,88,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,29.447,,,,,,,,,,,,,,,,,,,100,,
3,峰3,15.7,472288,39.62,10465,BB,,,找到,Q20 C02 ,,472288,,,14.933,16.992,14.933,16.992,4.89E-01,-7.22E+00,36.45,,4.72E+05,,,,,247,,,,123.5,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,39.617,,,,,,,,,,,,,,,,,,,100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G151-2(4.9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值,
1,峰1,8.37,388748,39.84,10880,BV,,,找到,Q20 C02 ,,388748,,,7.792,9.467,7.792,11.625,1.10E-01,-7.49E-01,45.52,,3.89E+05,,,,,201,,,,100.5,0,317,,,45939,,7.984,1,,,,,,,,,,,,,,,,,,,,,,,,39.835,,,,,,,,,,,,,,,,,,,100,,
2,峰2,10.239,539226,55.25,11219,VB,,,找到,Q20 C02 ,,539226,,,9.467,11.625,7.792,11.625,1.10E-01,-7.49E-01,46.94,,5.39E+05,,,,,259,,,,129.5,317,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,55.255,,,,,,,,,,,,,,,,,,,100,,
3,峰3,15.608,47914,4.91,1804,BB,,,找到,I08 Q20 C02 ,,47914,,,15.125,16.092,15.125,16.092,1.31E+00,-1.97E+01,7.55,,4.79E+04,,,,,116,,,,58,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,4.91,,,,,,,,,,,,,,,,,,,100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G18-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值
2,,8.384,587410,41.35,16532,BV,,,未知,C02 ,,587410,,,7.767,9.483,7.767,11.692,9.54E-02,-1.09E-01,48.24,,,,,,,206,,,,103,0,248,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.349,,,,,,,,,,,,,,,,,,,,,
3,峰2,10.271,697734,49.12,14563,VB,,,找到,Q20 C02 ,,697734,,,9.483,11.692,7.767,11.692,9.54E-02,-1.09E-01,42.5,,6.98E+05,,,,,265,,,,132.5,248,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,49.115,,,,,,,,,,,,,,,,,,,100,,
4,峰3,15.689,135466,9.54,3175,BB,,,找到,Q20 C02 ,,135466,,,15.033,16.792,15.033,16.792,4.34E-01,-6.35E+00,9.26,,1.36E+05,,,,,211,,,,105.5,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,9.536,,,,,,,,,,,,,,,,,,,100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G316-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值,
2,,8.363,505939,41.35,16532,BV,,,未知,C02 ,,587410,,,7.767,9.483,7.767,11.692,9.54E-02,-1.09E-01,48.24,,,,,,,206,,,,103,0,248,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.349,,,,,,,,,,,,,,,,,,,,,
3,峰2,10.239,528311,49.12,14563,VB,,,找到,Q20 C02 ,,697734,,,9.483,11.692,7.767,11.692,9.54E-02,-1.09E-01,42.5,,6.98E+05,,,,,265,,,,132.5,248,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,49.115,,,,,,,,,,,,,,,,,,,100,,
4,峰3,15.73,439768,9.54,3175,BB,,,找到,Q20 C02 ,,135466,,,15.033,16.792,15.033,16.792,4.34E-01,-6.35E+00,9.26,,1.36E+05,,,,,211,,,,105.5,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,9.536,,,,,,,,,,,,,,,,,,,100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G396-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值,
1,峰1,8.353,152059,26.79,4460,BV,,,找到,Q20 C02 ,,152059,,,7.833,9.442,7.833,11.192,4.88E-02,-7.79E-02,33.19,,1.52E+05,,,,,193,,,,96.5,0,6,,,45939,,7.984,1,,,,,,,,,,,,,,,,,,,,,,,,26.786,,,,,,,,,,,,,,,,,,,100,,
2,峰2,10.21,134473,23.69,2913,VB,,,找到,Q20 C02 ,,134473,,,9.442,11.192,7.833,11.192,4.88E-02,-7.79E-02,21.68,,1.35E+05,,,,,210,,,,105,6,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,23.688,,,,,,,,,,,,,,,,,,,100,,
3,峰3,15.701,281153,49.53,6064,BB,,,找到,Q20 C02 ,,281153,,,15.008,16.992,15.008,16.992,3.73E-01,-5.49E+00,45.13,,2.81E+05,,,,,238,,,,119,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,49.526,,,,,,,,,,,,,,,,,,,100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G294-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,名称,保留时间,面积,% 面积,高度,积分类型,含量,单位,峰类型,峰代码,峰标签,修正 面积~,相对 RT,RT 比率,开始时间,结束时间,基线开始,基线结束,斜率,漂移,% 高,% 含量,响应,浓度,峰级别,组份 类型,杂质 类型,峰内 点数,RF,控制值,% 偏差,宽度,开始高度,结束高度,拐点处宽度,二阶 导数 Apex,曲线 ID,优化 峰 宽度,曲线 RT,相对 响应,主 峰,峰比率 作用,副 峰 1,峰比率 1,峰比率 参比 值 1,峰比率 容差 1,峰比率 % 容差 1,副 峰 2,峰比率 2,峰比率 参比 值 2,峰比率 % 容差 2,峰比率 容差 2,副 峰 3,峰比率 3,峰比率 参比 值 3,峰比率 % 容差 3,峰比率 容差 3,副 峰 4,峰比率 4,峰比率 参比 值 4,峰比率 % 容差 4,峰比率 容差 4,峰比率 参比 结果 ID,% 调整面积,"相对于 ""主要组分"" 的 ""% 面积""",% w/w,杂质 响应,杂质,最大 不纯度,杂质 主要组分,组中的 峰 数,报告 阈值,识别 阈值,检定 阈值,最大 阈值,高于 报告 阈值,高于 识别 阈值,高于 检定 阈值,超过 最大 阈值,ICH 阈值,RRT~,保留时间 参比 已使用,纯度 (组分),已输入 X 值,
2,峰1,8.383,757016,41.16,20327,VV,,,找到,Q20 C02 ,,757016,,,7.742,9.483,5.933,11.592,2.80E-01,-2.49E+00,47.87,,7.57E+05,,,,,209,,,,104.5,524,763,,,45939,,7.984,1,,,,,,,,,,,,,,,,,,,,,,,,41.162,,,,,,,,,,,,,,,,,,,100,,
3,峰2,10.255,679664,36.96,14147,VB,,,找到,Q20 C02 ,,679664,,,9.483,11.592,5.933,11.592,2.80E-01,-2.49E+00,33.32,,6.80E+05,,,,,253,,,,126.5,763,0,,,45940,,9.783,1,,,,,,,,,,,,,,,,,,,,,,,,36.956,,,,,,,,,,,,,,,,,,,100,,
4,峰3,15.726,322497,17.54,7054,BB,,,找到,Q20 C02 ,,322497,,,15.017,16.992,15.017,16.992,3.77E-01,-5.56E+00,16.61,,3.23E+05,,,,,237,,,,118.5,0,0,,,45941,,15.133,1,,,,,,,,,,,,,,,,,,,,,,,,17.535,,,,,,,,,,,,,,,,,,,100,,
